-4.30887	2.15443	-4.30887	
-2.15443	2.15443	-4.30887	
-4.44089e-16	2.15443	-4.30887	
2.15443	2.15443	-4.30887	
4.30887	2.15443	-4.30887	
6.4633	2.15443	-4.30887	
-6.4633	4.30887	-4.30887	
-4.30887	4.30887	-4.30887	
-2.15443	4.30887	-4.30887	
-4.44089e-16	4.30887	-4.30887	
2.15443	4.30887	-4.30887	
4.30887	4.30887	-4.30887	
6.4633	4.30887	-4.30887	
-6.4633	6.4633	-4.30887	
-4.30887	6.4633	-4.30887	
-2.15443	6.4633	-4.30887	
-4.44089e-16	6.4633	-4.30887	
2.15443	6.4633	-4.30887	
4.30887	6.4633	-4.30887	
6.4633	6.4633	-4.30887	
-6.4633	-6.4633	-2.15443	
-4.30887	-6.4633	-2.15443	
-2.15443	-6.4633	-2.15443	
-4.44089e-16	-6.4633	-2.15443	
2.15443	-6.4633	-2.15443	
4.30887	-6.4633	-2.15443	
6.4633	-6.4633	-2.15443	
-6.4633	-4.30887	-2.15443	
-4.30887	-4.30887	-2.15443	
-2.15443	-4.30887	-2.15443	
-4.44089e-16	-4.30887	-2.15443	
2.15443	-4.30887	-2.15443	
4.30887	-4.30887	-2.15443	
6.4633	-4.30887	-2.15443	
-6.4633	-2.15443	-2.15443	
-4.30887	-2.15443	-2.15443	
-2.15443	-2.15443	-2.15443	
-4.44089e-16	-2.15443	-2.15443	
2.15443	-2.15443	-2.15443	
4.30887	-2.15443	-2.15443	
6.4633	-2.15443	-2.15443	
-6.4633	-4.44089e-16	-2.15443	
-4.30887	-4.44089e-16	-2.15443	
-2.15443	-4.44089e-16	-2.15443	
-4.44089e-16	-4.44089e-16	-2.15443	
2.15443	-4.44089e-16	-2.15443	
4.30887	-4.44089e-16	-2.15443	
6.4633	-4.44089e-16	-2.15443	
-6.4633	2.15443	-2.15443	
-4.30887	2.15443	-2.15443	
-2.15443	2.15443	-2.15443	
-4.44089e-16	2.15443	-2.15443	
2.15443	2.15443	-2.15443	
4.30887	2.15443	-2.15443	
6.4633	2.15443	-2.15443	
-6.4633	4.30887	-2.15443	
-4.30887	4.30887	-2.15443	
-2.15443	4.30887	-2.15443	
-4.44089e-16	4.30887	-2.15443	
2.15443	4.30887	-2.15443	
4.30887	4.30887	-2.15443	
6.4633	4.30887	-2.15443	
-6.4633	6.4633	-2.15443	
-4.30887	6.4633	-2.15443	
-2.15443	6.4633	-2.15443	
-4.44089e-16	6.4633	-2.15443	
2.15443	6.4633	-2.15443	
4.30887	6.4633	-2.15443	
6.4633	6.4633	-2.15443	
-6.4633	-6.4633	-4.44089e-16	
-4.30887	-6.4633	-4.44089e-16	
-2.15443	-6.4633	-4.44089e-16	
-4.44089e-16	-6.4633	-4.44089e-16	
2.15443	-6.4633	-4.44089e-16	
4.30887	-6.4633	-4.44089e-16	
6.4633	-6.4633	-4.44089e-16	
-6.4633	-4.30887	-4.44089e-16	
-4.30887	-4.30887	-4.44089e-16	
-2.15443	-4.30887	-4.44089e-16	
-4.44089e-16	-4.30887	-4.44089e-16	
2.15443	-4.30887	-4.44089e-16	
4.30887	-4.30887	-4.44089e-16	
6.4633	-4.30887	-4.44089e-16	
-6.4633	-2.15443	-4.44089e-16	
-4.30887	-2.15443	-4.44089e-16	
-2.15443	-2.15443	-4.44089e-16	
-4.44089e-16	-2.15443	-4.44089e-16	
2.15443	-2.15443	-4.44089e-16	
4.30887	-2.15443	-4.44089e-16	
6.4633	-2.15443	-4.44089e-16	
-6.4633	-4.44089e-16	-4.44089e-16	
-4.30887	-4.44089e-16	-4.44089e-16	
-2.15443	-4.44089e-16	-4.44089e-16	
-4.44089e-16	-4.44089e-16	-4.44089e-16	
2.15443	-4.44089e-16	-4.44089e-16	
4.30887	-4.44089e-16	-4.44089e-16	
6.4633	-4.44089e-16	-4.44089e-16	
-6.4633	2.15443	-4.44089e-16	
-4.30887	2.15443	-4.44089e-16	
-2.15443	2.15443	-4.44089e-16	
-4.44089e-16	2.15443	-4.44089e-16	
2.15443	2.15443	-4.44089e-16	
4.30887	2.15443	-4.44089e-16	
6.4633	2.15443	-4.44089e-16	
-6.4633	4.30887	-4.44089e-16	
-4.30887	4.30887	-4.44089e-16	
-2.15443	4.30887	-4.44089e-16	
-4.44089e-16	4.30887	-4.44089e-16	
2.15443	4.30887	-4.44089e-16	
4.30887	4.30887	-4.44089e-16	
6.4633	4.30887	-4.44089e-16	
-6.4633	6.4633	-4.44089e-16	
-4.30887	6.4633	-4.44089e-16	
-2.15443	6.4633	-4.44089e-16	
-4.44089e-16	6.4633	-4.44089e-16	
2.15443	6.4633	-4.44089e-16	
4.30887	6.4633	-4.44089e-16	
6.4633	6.4633	-4.44089e-16	
-6.4633	-6.4633	2.15443	
-4.30887	-6.4633	2.15443	
-2.15443	-6.4633	2.15443	
-4.44089e-16	-6.4633	2.15443	
2.15443	-6.4633	2.15443	
4.30887	-6.4633	2.15443	
6.4633	-6.4633	2.15443	
-6.4633	-4.30887	2.15443	
-4.30887	-4.30887	2.15443	
-2.15443	-4.30887	2.15443	
-4.44089e-16	-4.30887	2.15443	
2.15443	-4.30887	2.15443	
4.30887	-4.30887	2.15443	
6.4633	-4.30887	2.15443	
-6.4633	-2.15443	2.15443	
-4.30887	-2.15443	2.15443	
-2.15443	-2.15443	2.15443	
-4.44089e-16	-2.15443	2.15443	
2.15443	-2.15443	2.15443	
4.30887	-2.15443	2.15443	
6.4633	-2.15443	2.15443	
-6.4633	-4.44089e-16	2.15443	
-4.30887	-4.44089e-16	2.15443	
-2.15443	-4.44089e-16	2.15443	
-4.44089e-16	-4.44089e-16	2.15443	
2.15443	-4.44089e-16	2.15443	
4.30887	-4.44089e-16	2.15443	
6.4633	-4.44089e-16	2.15443	
-6.4633	2.15443	2.15443	
-4.30887	2.15443	2.15443	
-2.15443	2.15443	2.15443	
-4.44089e-16	2.15443	2.15443	
2.15443	2.15443	2.15443	
4.30887	2.15443	2.15443	
6.4633	2.15443	2.15443	
-6.4633	4.30887	2.15443	
-4.30887	4.30887	2.15443	
-2.15443	4.30887	2.15443	
-4.44089e-16	4.30887	2.15443	
2.15443	4.30887	2.15443	
4.30887	4.30887	2.15443	
6.4633	4.30887	2.15443	
-6.4633	6.4633	2.15443	
-4.30887	6.4633	2.15443	
-2.15443	6.4633	2.15443	
-4.44089e-16	6.4633	2.15443	
2.15443	6.4633	2.15443	
4.30887	6.4633	2.15443	
6.4633	6.4633	2.15443	
-6.4633	-6.4633	4.30887	
-4.30887	-6.4633	4.30887	
-2.15443	-6.4633	4.30887	
-4.44089e-16	-6.4633	4.30887	
2.15443	-6.4633	4.30887	
4.30887	-6.4633	4.30887	
6.4633	-6.4633	4.30887	
-6.4633	-4.30887	4.30887	
-4.30887	-4.30887	4.30887	
-2.15443	-4.30887	4.30887	
-4.44089e-16	-4.30887	4.30887	
2.15443	-4.30887	4.30887	
4.30887	-4.30887	4.30887	
6.4633	-4.30887	4.30887	
-6.4633	-2.15443	4.30887	
-4.30887	-2.15443	4.30887	
-2.15443	-2.15443	4.30887	
-4.44089e-16	-2.15443	4.30887	
2.15443	-2.15443	4.30887	
4.30887	-2.15443	4.30887	
6.4633	-2.15443	4.30887	
-6.4633	-4.44089e-16	4.30887	
-4.30887	-4.44089e-16	4.30887	
-2.15443	-4.44089e-16	4.30887	
-4.44089e-16	-4.44089e-16	4.30887	
2.15443	-4.44089e-16	4.30887	
4.30887	-4.44089e-16	4.30887	
6.4633	-4.44089e-16	4.30887	
-6.4633	2.15443	4.30887	
-4.30887	2.15443	4.30887	
-2.15443	2.15443	4.30887	
-4.44089e-16	2.15443	4.30887	
2.15443	2.15443	4.30887	
4.30887	2.15443	4.30887	
6.4633	2.15443	4.30887	
-6.4633	4.30887	4.30887	
-4.30887	4.30887	4.30887	
-2.15443	4.30887	4.30887	
-4.44089e-16	4.30887	4.30887	
2.15443	4.30887	4.30887	
4.30887	4.30887	4.30887	
6.4633	4.30887	4.30887	
-6.4633	6.4633	4.30887	
-4.30887	6.4633	4.30887	
-2.15443	6.4633	4.30887	
-4.44089e-16	6.4633	4.30887	
2.15443	6.4633	4.30887	
4.30887	6.4633	4.30887	
6.4633	6.4633	4.30887	
-6.4633	-6.4633	6.4633	
-4.30887	-6.4633	6.4633	
-2.15443	-6.4633	6.4633	
-4.44089e-16	-6.4633	6.4633	
2.15443	-6.4633	6.4633	
4.30887	-6.4633	6.4633	
6.4633	-6.4633	6.4633	
-6.4633	-4.30887	6.4633	
-4.30887	-4.30887	6.4633	
-2.15443	-4.30887	6.4633	
-4.44089e-16	-4.30887	6.4633	
2.15443	-4.30887	6.4633	
4.30887	-4.30887	6.4633	
6.4633	-4.30887	6.4633	
-6.4633	-2.15443	6.4633	
-4.30887	-2.15443	6.4633	
-2.15443	-2.15443	6.4633	
-4.44089e-16	-2.15443	6.4633	
2.15443	-2.15443	6.4633	
4.30887	-2.15443	6.4633	
6.4633	-2.15443	6.4633	
-6.4633	-4.44089e-16	6.4633	
-4.30887	-4.44089e-16	6.4633	
-2.15443	-4.44089e-16	6.4633	
-4.44089e-16	-4.44089e-16	6.4633	
2.15443	-4.44089e-16	6.4633	
4.30887	-4.44089e-16	6.4633	
6.4633	-4.44089e-16	6.4633	
-6.4633	2.15443	6.4633	
-4.30887	2.15443	6.4633	
-2.15443	2.15443	6.4633	
-4.44089e-16	2.15443	6.4633	
2.15443	2.15443	6.4633	
4.30887	2.15443	6.4633	
6.4633	2.15443	6.4633	
-6.4633	4.30887	6.4633	
-4.30887	4.30887	6.4633	
-2.15443	4.30887	6.4633	
-4.44089e-16	4.30887	6.4633	
2.15443	4.30887	6.4633	
4.30887	4.30887	6.4633	
6.4633	4.30887	6.4633	
-6.4633	6.4633	6.4633	
-4.30887	6.4633	6.4633	
-2.15443	6.4633	6.4633	
-4.44089e-16	6.4633	6.4633	
2.15443	6.4633	6.4633	
4.30887	6.4633	6.4633	
6.4633	6.4633	6.4633	
